,ID_MN_RESI,CASO,CASO_VAC,CASO_N_VAC,CASO_IGN,COV_1,E_COV_1,COV_2,E_COV_2
282,355280.0,64,15.0,25.0,24.0,0.9570552147239263,0.025341582272788803,0.9124704291990539,0.03532619093806949
283,355340.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
284,355370.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285,355380.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0
286,355395.0,1,0.0,0.0,1.0,1.0,0.0,0.9345794392523366,0.24726647766958787
287,355400.0,25,14.0,11.0,0.0,0.9478672985781991,0.04445891715472443,0.9478672985781991,0.04445891715472443
288,355410.0,32,24.0,8.0,0.0,0.977198697068404,0.02638738069384307,0.977198697068404,0.02638738069384307
289,355430.0,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0
290,355450.0,2,1.0,1.0,0.0,0.9345794392523366,0.1748438031202776,0.9345794392523366,0.1748438031202776
291,355480.0,10,1.0,9.0,0.0,0.6134969325153377,0.1539865079510569,0.6134969325153377,0.1539865079510569
292,355500.0,5,5.0,0.0,0.0,1.0,0.0,1.0,0.0
293,355510.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
294,355530.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
295,355540.0,10,7.0,3.0,0.0,0.970873786407767,0.05317694733059864,0.970873786407767,0.05317694733059864
296,355560.0,5,5.0,0.0,0.0,1.0,0.0,1.0,0.0
297,355580.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,355600.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0
299,355610.0,4,2.0,2.0,0.0,0.9345794392523366,0.12363323883479393,0.9345794392523366,0.12363323883479393
300,355620.0,29,20.0,9.0,0.0,0.9694619486185169,0.03195119057697826,0.9694619486185169,0.03195119057697826
301,355630.0,4,3.0,1.0,0.0,0.977198697068404,0.07463478330546967,0.977198697068404,0.07463478330546967
302,355640.0,10,6.0,4.0,0.0,0.9554140127388535,0.06526720233095284,0.9554140127388535,0.06526720233095284
303,355645.0,20,12.0,5.0,3.0,0.977198697068404,0.03337768979139934,0.9673951988534577,0.03971254719149657
304,355650.0,24,9.0,5.0,10.0,0.9819121447028424,0.02720346545625108,0.9523809523809523,0.04347004424644174
305,355670.0,20,13.0,6.0,1.0,0.970873786407767,0.037601780060266175,0.9673951988534577,0.03971254719149657
306,355680.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
307,355700.0,9,5.0,2.0,2.0,0.9803921568627451,0.04621612948931681,0.9661835748792271,0.06025213183210854
308,355710.0,27,23.0,4.0,0.0,0.9879725085910654,0.020978675998316057,0.9879725085910654,0.020978675998316057
309,355730.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0
